run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline,RF_height
168784,10,1,18,0.572,0.688,0.667,8.718,264.226,0.831,3.961
168784,10,1,19,0.571,0.688,0.667,8.689,259.111,0.831,3.961
168784,10,1,20,0.571,0.688,0.667,8.59,253.719,0.831,3.961
168784,10,1,21,0.571,0.688,0.667,8.46,247.043,0.831,3.961
168784,10,1,22,0.571,0.688,0.667,8.322,241.943,0.831,3.961
168784,10,1,23,0.571,0.688,0.667,8.223,237.134,0.831,3.961
168784,10,1,24,0.571,0.69,0.667,8.089,232.995,0.831,3.961
168784,10,1,25,0.571,0.689,0.667,8.034,230.438,0.831,3.961
168784,10,1,26,0.571,0.69,0.667,7.999,228.02,0.831,3.961
168784,10,1,27,0.571,0.69,0.667,7.929,225.204,0.831,3.961
168784,10,1,28,0.572,0.692,0.667,7.853,222.43,0.831,3.961
168784,10,1,29,0.572,0.692,0.667,7.819,220.401,0.831,3.961
168784,10,1,30,0.572,0.692,0.667,7.776,218.245,0.831,3.961
168784,10,1,31,0.572,0.692,0.667,7.693,215.301,0.831,3.961
168784,10,1,32,0.572,0.693,0.667,7.623,212.902,0.831,3.961
168784,10,1,33,0.572,0.691,0.667,7.574,210.191,0.831,3.961
168784,10,1,34,0.572,0.692,0.667,7.529,207.32,0.831,3.961
168784,10,1,35,0.572,0.693,0.667,7.489,205.285,0.831,3.961
168784,10,1,36,0.572,0.693,0.667,7.43,203.864,0.831,3.961
168784,10,1,37,0.571,0.693,0.667,7.401,201.994,0.831,3.961
168784,10,1,38,0.572,0.692,0.667,7.35,199.582,0.831,3.961
168784,10,1,39,0.572,0.693,0.667,7.323,197.489,0.831,3.961
168784,10,1,40,0.572,0.691,0.667,7.332,197.577,0.831,3.961
168784,10,1,41,0.572,0.691,0.667,7.333,198.681,0.831,3.961
168784,10,1,42,0.572,0.691,0.667,7.316,197.802,0.831,3.961
168784,10,1,43,0.572,0.692,0.667,7.288,196.229,0.831,3.961
168784,10,1,44,0.572,0.692,0.667,7.314,197.728,0.831,3.961
168784,10,1,45,0.572,0.691,0.667,7.342,199.134,0.831,3.961
168784,10,1,46,0.572,0.691,0.667,7.352,199.37,0.831,3.961
168784,10,1,47,0.571,0.691,0.667,7.356,199.038,0.831,3.961
168784,10,1,48,0.571,0.692,0.667,7.403,198.864,0.831,3.961
168784,10,1,49,0.571,0.691,0.667,7.426,198.259,0.831,3.961
168784,0,25,0,0.547,0.614,0.615,10.062,253.101,0.815,3.687
168784,0,25,1,0.547,0.614,0.615,10.062,253.101,0.815,3.687
168784,0,25,2,0.577,0.692,0.677,11.003,319.405,0.815,3.687
168784,0,25,3,0.598,0.744,0.718,11.371,401.534,0.815,3.687
168784,0,25,4,0.609,0.775,0.733,10.473,398.758,0.815,3.687
168784,0,25,5,0.616,0.787,0.749,9.548,373.351,0.815,3.687
168784,0,25,6,0.622,0.791,0.744,8.59,336.236,0.815,3.687
168784,0,25,7,0.627,0.789,0.733,7.885,310.029,0.815,3.687
168784,0,25,8,0.629,0.791,0.728,7.494,291.7,0.815,3.687
168784,0,25,9,0.631,0.794,0.728,7.117,272.637,0.815,3.687
168784,0,25,10,0.633,0.789,0.728,6.76,253.898,0.815,3.687
168784,0,25,11,0.634,0.785,0.728,6.471,238.176,0.815,3.687
168784,0,25,12,0.634,0.78,0.733,6.303,228.355,0.815,3.687
168784,0,25,13,0.635,0.782,0.738,6.129,218.909,0.815,3.687
168784,0,25,14,0.636,0.78,0.738,5.969,209.972,0.815,3.687
168784,0,25,15,0.636,0.779,0.738,5.707,200.764,0.815,3.687
168784,0,25,16,0.637,0.778,0.733,5.526,192.899,0.815,3.687
168784,0,25,17,0.637,0.777,0.738,5.415,186.691,0.815,3.687
168784,0,25,18,0.637,0.773,0.738,5.402,181.866,0.815,3.687
168784,0,25,19,0.637,0.772,0.738,5.294,176.153,0.815,3.687
168784,0,25,20,0.639,0.769,0.738,5.165,169.193,0.815,3.687
168784,0,25,21,0.639,0.769,0.738,5.179,165.207,0.815,3.687
168784,0,25,22,0.639,0.769,0.738,5.192,161.377,0.815,3.687
168784,0,25,23,0.639,0.769,0.738,5.084,156.305,0.815,3.687
168784,0,25,24,0.639,0.771,0.733,4.97,151.243,0.815,3.687
168784,0,25,25,0.639,0.769,0.733,4.876,146.779,0.815,3.687
168784,0,25,26,0.639,0.771,0.733,4.809,142.908,0.815,3.687
168784,0,25,27,0.639,0.774,0.733,4.763,139.975,0.815,3.687
168784,0,25,28,0.64,0.775,0.733,4.698,136.461,0.815,3.687
168784,0,25,29,0.64,0.777,0.728,4.648,132.856,0.815,3.687
168784,0,25,30,0.641,0.777,0.728,4.601,130.765,0.815,3.687
168784,0,25,31,0.641,0.776,0.728,4.506,128.064,0.815,3.687
168784,0,25,32,0.642,0.779,0.728,4.425,126.023,0.815,3.687
168784,0,25,33,0.642,0.779,0.723,4.334,123.427,0.815,3.687
168784,0,25,34,0.643,0.78,0.723,4.265,120.998,0.815,3.687
168784,0,25,35,0.643,0.78,0.723,4.245,121.501,0.815,3.687
168784,0,25,36,0.643,0.78,0.728,4.216,123.343,0.815,3.687
168784,0,25,37,0.643,0.781,0.728,4.198,126.442,0.815,3.687
168784,0,25,38,0.643,0.781,0.728,4.223,130.709,0.815,3.687
168784,0,25,39,0.644,0.783,0.733,4.302,143.627,0.815,3.687
168784,0,25,40,0.643,0.783,0.733,4.386,152.019,0.815,3.687
168784,0,25,41,0.643,0.784,0.733,4.456,162.534,0.815,3.687
168784,0,25,42,0.643,0.785,0.738,4.556,182.196,0.815,3.687
168784,0,25,43,0.643,0.784,0.738,4.687,230.253,0.815,3.687
168784,0,25,44,0.643,0.784,0.738,4.846,267.992,0.815,3.687
168784,0,25,45,0.643,0.787,0.738,4.978,327.464,0.815,3.687
168784,0,25,46,0.644,0.789,0.738,5.178,412.627,0.815,3.687
168784,0,25,47,0.644,0.792,0.738,5.413,503.161,0.815,3.687
168784,0,25,48,0.644,0.794,0.738,5.51,587.338,0.815,3.687
168784,0,25,49,0.644,0.795,0.733,5.587,630.979,0.815,3.687
168784,7,25,0,0.579,0.706,0.682,9.897,366.488,0.81,3.67
168784,7,25,1,0.579,0.706,0.682,9.897,366.488,0.81,3.67
168784,7,25,2,0.598,0.741,0.723,8.959,309.594,0.81,3.67
168784,7,25,3,0.608,0.749,0.733,8.15,273.16,0.81,3.67
168784,7,25,4,0.617,0.772,0.744,7.788,262.492,0.81,3.67
168784,7,25,5,0.627,0.792,0.723,7.611,262.587,0.81,3.67
168784,7,25,6,0.631,0.797,0.738,7.418,261.102,0.81,3.67
168784,7,25,7,0.635,0.8,0.754,6.959,249.739,0.81,3.67
168784,7,25,8,0.639,0.805,0.749,6.574,249.2,0.81,3.67
168784,7,25,9,0.639,0.807,0.764,6.457,238.228,0.81,3.67
168784,7,25,10,0.64,0.807,0.764,6.203,227.128,0.81,3.67
168784,7,25,11,0.642,0.81,0.764,5.847,211.514,0.81,3.67
168784,7,25,12,0.644,0.813,0.764,5.557,199.099,0.81,3.67
168784,7,25,13,0.645,0.813,0.764,5.274,188.915,0.81,3.67
168784,7,25,14,0.646,0.815,0.764,5.072,182.95,0.81,3.67
168784,7,25,15,0.646,0.812,0.764,4.901,176.647,0.81,3.67
168784,7,25,16,0.647,0.813,0.769,4.731,170.871,0.81,3.67
168784,7,25,17,0.648,0.811,0.769,4.611,165.747,0.81,3.67
168784,7,25,18,0.649,0.809,0.769,4.513,161.54,0.81,3.67
168784,7,25,19,0.649,0.809,0.769,4.377,156.6,0.81,3.67
168784,7,25,20,0.65,0.808,0.769,4.246,151.806,0.81,3.67
168784,7,25,21,0.65,0.809,0.774,4.149,147.238,0.81,3.67
168784,7,25,22,0.65,0.809,0.774,4.065,142.517,0.81,3.67
168784,7,25,23,0.65,0.809,0.774,4.001,138.328,0.81,3.67
168784,7,25,24,0.651,0.809,0.774,3.955,135.206,0.81,3.67
168784,7,25,25,0.651,0.809,0.774,3.912,132.24,0.81,3.67
168784,7,25,26,0.651,0.807,0.774,3.856,128.284,0.81,3.67
168784,7,25,27,0.652,0.807,0.774,3.824,125.094,0.81,3.67
168784,7,25,28,0.652,0.807,0.774,3.812,121.717,0.81,3.67
168784,7,25,29,0.652,0.807,0.774,3.796,118.963,0.81,3.67
168784,7,25,30,0.652,0.807,0.774,3.746,115.931,0.81,3.67
168784,7,25,31,0.652,0.808,0.774,3.675,113.383,0.81,3.67
168784,7,25,32,0.652,0.808,0.774,3.626,110.906,0.81,3.67
168784,7,25,33,0.653,0.809,0.774,3.611,108.96,0.81,3.67
168784,7,25,34,0.653,0.809,0.774,3.584,109.018,0.81,3.67
168784,7,25,35,0.653,0.808,0.774,3.583,115.914,0.81,3.67
168784,7,25,36,0.653,0.808,0.774,3.557,120.82,0.81,3.67
168784,7,25,37,0.653,0.807,0.774,3.529,134.698,0.81,3.67
168784,7,25,38,0.653,0.809,0.774,3.5,132.463,0.81,3.67
168784,7,25,39,0.653,0.808,0.774,3.463,129.604,0.81,3.67
168784,7,25,40,0.654,0.807,0.774,3.429,126.996,0.81,3.67
168784,7,25,41,0.654,0.809,0.774,3.381,125.087,0.81,3.67
168784,7,25,42,0.654,0.809,0.769,3.341,123.985,0.81,3.67
168784,7,25,43,0.654,0.811,0.769,3.29,123.522,0.81,3.67
168784,7,25,44,0.654,0.809,0.769,3.244,122.626,0.81,3.67
168784,7,25,45,0.654,0.812,0.764,3.21,120.714,0.81,3.67
168784,7,25,46,0.655,0.811,0.764,3.192,118.855,0.81,3.67
168784,7,25,47,0.655,0.81,0.764,3.179,118.509,0.81,3.67
168784,7,25,48,0.655,0.812,0.764,3.175,118.357,0.81,3.67
168784,7,25,49,0.655,0.812,0.764,3.16,122.627,0.81,3.67
359954,9,25,0,0.446,0.486,0.5,6.927,38.268,0.608,6.089
359954,9,25,1,0.446,0.486,0.5,6.928,38.268,0.608,6.089
359954,9,25,2,0.47,0.527,0.514,7.387,52.75,0.608,6.089
359954,9,25,3,0.49,0.624,0.568,7.508,59.087,0.608,6.089
359954,9,25,4,0.498,0.643,0.622,6.76,53.304,0.608,6.089
359954,9,25,5,0.506,0.66,0.649,6.517,47.341,0.608,6.089
359954,9,25,6,0.511,0.664,0.649,6.228,42.47,0.608,6.089
359954,9,25,7,0.513,0.665,0.635,6.305,39.052,0.608,6.089
359954,9,25,8,0.517,0.667,0.635,6.144,36.631,0.608,6.089
359954,9,25,9,0.521,0.673,0.635,5.774,34.018,0.608,6.089
359954,9,25,10,0.521,0.669,0.649,5.653,32.213,0.608,6.089
359954,9,25,11,0.522,0.669,0.635,5.63,30.686,0.608,6.089
359954,9,25,12,0.524,0.673,0.649,5.599,29.107,0.608,6.089
359954,9,25,13,0.528,0.679,0.622,5.469,27.687,0.608,6.089
359954,9,25,14,0.53,0.677,0.622,5.339,26.35,0.608,6.089
359954,9,25,15,0.533,0.675,0.635,5.186,25.179,0.608,6.089
359954,9,25,16,0.534,0.681,0.649,5.072,24.776,0.608,6.089
359954,9,25,17,0.536,0.679,0.676,4.93,24.151,0.608,6.089
359954,9,25,18,0.538,0.681,0.676,4.767,23.613,0.608,6.089
359954,9,25,19,0.539,0.686,0.662,4.615,23.13,0.608,6.089
359954,9,25,20,0.54,0.684,0.662,4.506,22.92,0.608,6.089
359954,9,25,21,0.541,0.688,0.662,4.338,22.63,0.608,6.089
359954,9,25,22,0.542,0.682,0.662,4.204,22.378,0.608,6.089
359954,9,25,23,0.544,0.688,0.662,4.067,22.134,0.608,6.089
359954,9,25,24,0.545,0.688,0.662,3.968,22.077,0.608,6.089
359954,9,25,25,0.546,0.688,0.662,3.897,22.083,0.608,6.089
359954,9,25,26,0.546,0.684,0.662,3.834,21.809,0.608,6.089
359954,9,25,27,0.546,0.684,0.662,3.784,21.466,0.608,6.089
359954,9,25,28,0.546,0.686,0.662,3.728,21.19,0.608,6.089
359954,9,25,29,0.547,0.686,0.662,3.675,20.855,0.608,6.089
359954,9,25,30,0.547,0.688,0.662,3.621,20.519,0.608,6.089
359954,9,25,31,0.547,0.684,0.662,3.558,20.137,0.608,6.089
359954,9,25,32,0.548,0.684,0.662,3.549,20.036,0.608,6.089
359954,9,25,33,0.548,0.682,0.662,3.578,20.119,0.608,6.089
359954,9,25,34,0.548,0.682,0.662,3.601,20.258,0.608,6.089
359954,9,25,35,0.548,0.684,0.662,3.613,20.328,0.608,6.089
359954,9,25,36,0.548,0.682,0.662,3.655,20.424,0.608,6.089
359954,9,25,37,0.548,0.682,0.662,3.682,20.47,0.608,6.089
359954,9,25,38,0.547,0.682,0.662,3.748,20.661,0.608,6.089
359954,9,25,39,0.547,0.682,0.662,3.832,20.922,0.608,6.089
359954,9,25,40,0.546,0.677,0.662,3.903,21.133,0.608,6.089
359954,9,25,41,0.546,0.675,0.662,3.917,21.137,0.608,6.089
359954,9,25,42,0.546,0.675,0.662,3.964,21.409,0.608,6.089
359954,9,25,43,0.546,0.673,0.662,4.01,21.634,0.608,6.089
359954,9,25,44,0.546,0.673,0.662,4.039,21.784,0.608,6.089
359954,9,25,45,0.546,0.673,0.649,4.053,21.835,0.608,6.089
359954,9,25,46,0.546,0.673,0.649,4.079,21.958,0.608,6.089
359954,9,25,47,0.546,0.675,0.649,4.094,22.062,0.608,6.089
359954,9,25,48,0.545,0.675,0.649,4.125,22.287,0.608,6.089
359954,9,25,49,0.545,0.675,0.635,4.134,22.535,0.608,6.089
2073,16,10,0,0.465,0.585,0.624,10.062,232.928,0.685,7.091
2073,16,10,1,0.465,0.585,0.624,10.062,232.928,0.685,7.091
2073,16,10,2,0.479,0.603,0.651,8.892,193.81,0.685,7.091
2073,16,10,3,0.487,0.613,0.651,7.952,165.363,0.685,7.091
2073,16,10,4,0.496,0.61,0.651,7.066,143.492,0.685,7.091
2073,16,10,5,0.499,0.613,0.644,6.57,133.026,0.685,7.091
2073,16,10,6,0.502,0.612,0.644,6.122,125.007,0.685,7.091
2073,16,10,7,0.507,0.615,0.651,5.693,117.533,0.685,7.091
2073,16,10,8,0.507,0.616,0.651,5.43,111.534,0.685,7.091
2073,16,10,9,0.508,0.616,0.651,5.128,106.355,0.685,7.091
2073,16,10,10,0.511,0.616,0.651,4.844,104.296,0.685,7.091
2073,16,10,11,0.513,0.617,0.651,4.612,105.027,0.685,7.091
2073,16,10,12,0.514,0.617,0.651,4.492,106.0,0.685,7.091
2073,16,10,13,0.514,0.616,0.651,4.369,103.342,0.685,7.091
2073,16,10,14,0.516,0.615,0.644,4.292,102.663,0.685,7.091
2073,16,10,15,0.517,0.616,0.651,4.247,104.79,0.685,7.091
2073,16,10,16,0.519,0.617,0.651,4.218,106.523,0.685,7.091
2073,16,10,17,0.519,0.617,0.644,4.207,108.447,0.685,7.091
2073,16,10,18,0.52,0.616,0.644,4.162,108.273,0.685,7.091
2073,16,10,19,0.521,0.616,0.638,4.109,107.541,0.685,7.091
2073,16,10,20,0.522,0.618,0.638,4.039,105.521,0.685,7.091
2073,16,10,21,0.523,0.618,0.644,3.962,103.721,0.685,7.091
2073,16,10,22,0.524,0.62,0.644,3.926,103.13,0.685,7.091
2073,16,10,23,0.524,0.621,0.644,3.921,103.185,0.685,7.091
2073,16,10,24,0.524,0.621,0.644,3.902,103.817,0.685,7.091
2073,16,10,25,0.525,0.621,0.644,3.877,105.153,0.685,7.091
2073,16,10,26,0.525,0.623,0.644,3.875,106.976,0.685,7.091
2073,16,10,27,0.526,0.624,0.644,3.871,108.351,0.685,7.091
2073,16,10,28,0.525,0.623,0.644,3.916,109.766,0.685,7.091
2073,16,10,29,0.526,0.624,0.644,3.893,110.003,0.685,7.091
2073,16,10,30,0.526,0.622,0.644,3.885,109.912,0.685,7.091
2073,16,10,31,0.526,0.622,0.644,3.879,112.226,0.685,7.091
2073,16,10,32,0.526,0.622,0.644,3.875,112.033,0.685,7.091
2073,16,10,33,0.526,0.623,0.644,3.888,113.954,0.685,7.091
2073,16,10,34,0.526,0.624,0.644,3.97,118.13,0.685,7.091
2073,16,10,35,0.526,0.624,0.644,4.034,120.208,0.685,7.091
2073,16,10,36,0.526,0.624,0.644,4.047,122.493,0.685,7.091
2073,16,10,37,0.526,0.624,0.651,4.07,124.344,0.685,7.091
2073,16,10,38,0.526,0.623,0.651,4.097,126.678,0.685,7.091
2073,16,10,39,0.525,0.622,0.651,4.069,126.965,0.685,7.091
2073,16,10,40,0.526,0.622,0.651,4.049,126.367,0.685,7.091
2073,16,10,41,0.526,0.623,0.651,4.032,125.182,0.685,7.091
2073,16,10,42,0.526,0.623,0.651,4.028,124.939,0.685,7.091
2073,16,10,43,0.526,0.623,0.644,4.017,124.144,0.685,7.091
2073,16,10,44,0.525,0.623,0.644,4.034,123.925,0.685,7.091
2073,16,10,45,0.525,0.624,0.644,4.037,123.864,0.685,7.091
2073,16,10,46,0.526,0.624,0.644,4.016,123.691,0.685,7.091
2073,16,10,47,0.526,0.624,0.644,3.994,123.435,0.685,7.091
2073,16,10,48,0.526,0.624,0.644,3.999,123.891,0.685,7.091
2073,16,10,49,0.527,0.625,0.644,4.002,124.336,0.685,7.091
190146,3,50,0,0.582,0.691,0.718,7.486,103.078,0.788,5.343
190146,3,50,1,0.582,0.691,0.718,7.486,103.078,0.788,5.343
190146,3,50,2,0.6,0.724,0.718,8.827,121.773,0.788,5.343
190146,3,50,3,0.607,0.773,0.718,10.374,150.489,0.788,5.343
190146,3,50,4,0.617,0.798,0.729,11.008,172.942,0.788,5.343
190146,3,50,5,0.623,0.801,0.753,10.6,173.793,0.788,5.343
190146,3,50,6,0.622,0.814,0.753,10.079,176.789,0.788,5.343
190146,3,50,7,0.621,0.819,0.765,9.675,164.918,0.788,5.343
190146,3,50,8,0.622,0.836,0.765,9.488,157.984,0.788,5.343
190146,3,50,9,0.619,0.842,0.765,9.802,156.055,0.788,5.343
190146,3,50,10,0.619,0.849,0.765,9.799,153.9,0.788,5.343
190146,3,50,11,0.617,0.857,0.776,10.062,152.957,0.788,5.343
190146,3,50,12,0.618,0.863,0.776,10.024,153.9,0.788,5.343
190146,3,50,13,0.615,0.868,0.788,10.351,158.132,0.788,5.343
190146,3,50,14,0.613,0.87,0.776,10.566,159.098,0.788,5.343
190146,3,50,15,0.611,0.868,0.776,10.854,159.53,0.788,5.343
190146,3,50,16,0.612,0.867,0.776,10.945,163.677,0.788,5.343
190146,3,50,17,0.613,0.868,0.788,10.866,163.321,0.788,5.343
190146,3,50,18,0.614,0.878,0.765,10.813,166.66,0.788,5.343
190146,3,50,19,0.614,0.883,0.765,10.921,171.543,0.788,5.343
190146,3,50,20,0.613,0.887,0.776,11.202,180.359,0.788,5.343
190146,3,50,21,0.613,0.89,0.776,11.26,188.137,0.788,5.343
190146,3,50,22,0.613,0.895,0.776,11.234,191.696,0.788,5.343
190146,3,50,23,0.613,0.905,0.776,11.141,192.677,0.788,5.343
190146,3,50,24,0.612,0.91,0.776,11.261,191.365,0.788,5.343
190146,3,50,25,0.612,0.903,0.776,11.188,187.947,0.788,5.343
190146,3,50,26,0.613,0.9,0.729,10.992,184.465,0.788,5.343
190146,3,50,27,0.613,0.901,0.741,10.981,183.972,0.788,5.343
190146,3,50,28,0.613,0.903,0.741,10.895,181.483,0.788,5.343
190146,3,50,29,0.614,0.901,0.741,10.765,178.759,0.788,5.343
190146,3,50,30,0.613,0.901,0.741,10.855,177.905,0.788,5.343
190146,3,50,31,0.612,0.9,0.753,10.851,176.854,0.788,5.343
190146,3,50,32,0.612,0.901,0.741,10.864,177.057,0.788,5.343
190146,3,50,33,0.612,0.901,0.741,10.806,175.385,0.788,5.343
190146,3,50,34,0.611,0.9,0.741,10.819,174.536,0.788,5.343
190146,3,50,35,0.611,0.895,0.741,10.77,172.738,0.788,5.343
190146,3,50,36,0.611,0.891,0.741,10.704,170.868,0.788,5.343
190146,3,50,37,0.611,0.895,0.741,10.705,169.451,0.788,5.343
190146,3,50,38,0.612,0.896,0.741,10.565,167.187,0.788,5.343
190146,3,50,39,0.613,0.896,0.741,10.495,170.226,0.788,5.343
190146,3,50,40,0.614,0.9,0.741,10.451,172.636,0.788,5.343
190146,3,50,41,0.615,0.893,0.741,10.361,170.44,0.788,5.343
190146,3,50,42,0.616,0.891,0.741,10.255,168.71,0.788,5.343
190146,3,50,43,0.617,0.891,0.741,10.172,168.487,0.788,5.343
190146,3,50,44,0.617,0.893,0.741,10.103,167.47,0.788,5.343
190146,3,50,45,0.618,0.893,0.741,10.087,168.525,0.788,5.343
190146,3,50,46,0.619,0.898,0.741,10.025,169.222,0.788,5.343
190146,3,50,47,0.62,0.9,0.741,9.977,173.872,0.788,5.343
190146,3,50,48,0.621,0.9,0.741,9.953,181.619,0.788,5.343
190146,3,50,49,0.622,0.905,0.741,9.926,192.595,0.788,5.343
168784,17,2,0,0.544,0.619,0.621,9.59,227.278,0.795,4.2
168784,17,2,1,0.544,0.619,0.621,9.59,227.278,0.795,4.2
168784,17,2,2,0.555,0.656,0.641,9.35,259.849,0.795,4.2
168784,17,2,3,0.567,0.681,0.667,8.779,272.545,0.795,4.2
168784,17,2,4,0.575,0.706,0.682,8.185,301.192,0.795,4.2
168784,17,2,5,0.58,0.718,0.697,7.641,316.212,0.795,4.2
168784,17,2,6,0.586,0.726,0.697,7.08,320.515,0.795,4.2
168784,17,2,7,0.589,0.736,0.697,6.708,336.653,0.795,4.2
168784,17,2,8,0.592,0.741,0.708,6.561,362.156,0.795,4.2
168784,17,2,9,0.595,0.746,0.718,6.436,367.605,0.795,4.2
168784,17,2,10,0.598,0.75,0.723,6.265,369.363,0.795,4.2
168784,17,2,11,0.601,0.759,0.738,6.135,386.824,0.795,4.2
168784,17,2,12,0.604,0.762,0.738,5.987,383.07,0.795,4.2
168784,17,2,13,0.606,0.764,0.744,5.943,376.243,0.795,4.2
168784,17,2,14,0.608,0.766,0.744,5.945,370.065,0.795,4.2
168784,17,2,15,0.609,0.767,0.749,5.829,362.367,0.795,4.2
168784,17,2,16,0.61,0.767,0.749,5.747,357.545,0.795,4.2
168784,17,2,17,0.611,0.771,0.749,5.699,357.28,0.795,4.2
168784,17,2,18,0.612,0.775,0.749,5.551,364.844,0.795,4.2
168784,17,2,19,0.613,0.779,0.744,5.495,402.397,0.795,4.2
168784,17,2,20,0.614,0.782,0.744,5.514,458.057,0.795,4.2
168784,17,2,21,0.615,0.784,0.749,5.434,476.143,0.795,4.2
168784,17,2,22,0.616,0.786,0.754,5.335,503.289,0.795,4.2
168784,17,2,23,0.616,0.787,0.754,5.269,506.056,0.795,4.2
168784,17,2,24,0.617,0.787,0.749,5.193,509.354,0.795,4.2
168784,17,2,25,0.618,0.789,0.744,5.111,511.544,0.795,4.2
168784,17,2,26,0.618,0.789,0.744,5.036,503.827,0.795,4.2
168784,17,2,27,0.619,0.792,0.744,4.968,501.939,0.795,4.2
168784,17,2,28,0.619,0.792,0.744,4.944,499.915,0.795,4.2
168784,17,2,29,0.62,0.796,0.744,4.916,501.014,0.795,4.2
168784,17,2,30,0.62,0.797,0.744,4.94,508.259,0.795,4.2
168784,17,2,31,0.621,0.797,0.744,4.941,525.612,0.795,4.2
168784,17,2,32,0.621,0.799,0.744,4.878,528.75,0.795,4.2
168784,17,2,33,0.621,0.8,0.744,4.845,530.141,0.795,4.2
168784,17,2,34,0.621,0.8,0.744,4.854,544.763,0.795,4.2
168784,17,2,35,0.622,0.8,0.744,4.839,551.475,0.795,4.2
168784,17,2,36,0.622,0.802,0.744,4.844,566.11,0.795,4.2
168784,17,2,37,0.622,0.802,0.744,4.836,572.432,0.795,4.2
168784,17,2,38,0.623,0.802,0.744,4.808,577.15,0.795,4.2
168784,17,2,39,0.623,0.802,0.744,4.852,587.096,0.795,4.2
168784,17,2,40,0.623,0.802,0.749,4.882,592.467,0.795,4.2
168784,17,2,41,0.623,0.802,0.744,4.86,597.816,0.795,4.2
168784,17,2,42,0.623,0.803,0.749,4.885,600.032,0.795,4.2
168784,17,2,43,0.624,0.803,0.744,4.894,618.305,0.795,4.2
168784,17,2,44,0.624,0.804,0.749,4.875,616.057,0.795,4.2
168784,17,2,45,0.624,0.803,0.749,4.882,618.065,0.795,4.2
168784,17,2,46,0.624,0.803,0.744,4.871,623.083,0.795,4.2
168784,17,2,47,0.624,0.803,0.749,4.851,625.275,0.795,4.2
168784,17,2,48,0.625,0.802,0.749,4.829,620.827,0.795,4.2
168784,17,2,49,0.625,0.803,0.754,4.827,618.337,0.795,4.2
2073,12,1,0,0.46,0.603,0.638,9.449,363.444,0.691,6.184
2073,12,1,1,0.46,0.603,0.638,9.449,363.444,0.691,6.184
2073,12,1,2,0.454,0.598,0.624,10.365,405.175,0.691,6.184
2073,12,1,3,0.454,0.596,0.611,10.308,406.846,0.691,6.184
2073,12,1,4,0.456,0.597,0.624,10.266,452.857,0.691,6.184
2073,12,1,5,0.457,0.595,0.611,10.446,482.101,0.691,6.184
2073,12,1,6,0.457,0.595,0.617,10.669,575.378,0.691,6.184
2073,12,1,7,0.458,0.597,0.617,10.792,708.97,0.691,6.184
2073,12,1,8,0.457,0.594,0.617,10.931,867.633,0.691,6.184
2073,12,1,9,0.458,0.596,0.617,10.951,927.213,0.691,6.184
2073,12,1,10,0.459,0.596,0.624,10.863,953.711,0.691,6.184
2073,12,1,11,0.458,0.596,0.624,10.708,898.268,0.691,6.184
2073,12,1,12,0.459,0.597,0.631,10.619,860.341,0.691,6.184
2073,12,1,13,0.46,0.597,0.631,10.53,821.717,0.691,6.184
2073,12,1,14,0.459,0.598,0.631,10.658,788.106,0.691,6.184
2073,12,1,15,0.46,0.6,0.631,10.654,758.615,0.691,6.184
2073,12,1,16,0.461,0.6,0.611,10.604,730.746,0.691,6.184
2073,12,1,17,0.462,0.601,0.617,10.581,707.029,0.691,6.184
2073,12,1,18,0.461,0.6,0.617,10.642,686.106,0.691,6.184
2073,12,1,19,0.461,0.601,0.624,10.679,671.976,0.691,6.184
2073,12,1,20,0.462,0.601,0.617,10.773,654.099,0.691,6.184
2073,12,1,21,0.461,0.601,0.624,10.888,643.214,0.691,6.184
2073,12,1,22,0.46,0.601,0.624,10.996,631.018,0.691,6.184
2073,12,1,23,0.459,0.6,0.631,11.195,625.167,0.691,6.184
2073,12,1,24,0.459,0.601,0.624,11.241,615.899,0.691,6.184
2073,12,1,25,0.46,0.6,0.624,11.279,608.062,0.691,6.184
2073,12,1,26,0.46,0.602,0.624,11.343,600.865,0.691,6.184
2073,12,1,27,0.46,0.6,0.631,11.397,592.649,0.691,6.184
2073,12,1,28,0.461,0.604,0.631,11.449,588.656,0.691,6.184
2073,12,1,29,0.461,0.606,0.631,11.545,588.439,0.691,6.184
2073,12,1,30,0.461,0.605,0.624,11.613,597.894,0.691,6.184
2073,12,1,31,0.461,0.606,0.624,11.708,596.909,0.691,6.184
2073,12,1,32,0.462,0.606,0.624,11.802,600.08,0.691,6.184
2073,12,1,33,0.462,0.607,0.631,11.892,607.002,0.691,6.184
2073,12,1,34,0.462,0.607,0.631,11.943,611.367,0.691,6.184
2073,12,1,35,0.462,0.61,0.624,11.992,621.947,0.691,6.184
2073,12,1,36,0.462,0.61,0.624,12.086,630.97,0.691,6.184
2073,12,1,37,0.462,0.61,0.631,12.158,641.569,0.691,6.184
2073,12,1,38,0.462,0.61,0.624,12.259,658.667,0.691,6.184
2073,12,1,39,0.462,0.61,0.624,12.302,663.495,0.691,6.184
2073,12,1,40,0.462,0.61,0.624,12.327,663.013,0.691,6.184
2073,12,1,41,0.462,0.61,0.631,12.353,660.221,0.691,6.184
2073,12,1,42,0.462,0.612,0.631,12.361,665.618,0.691,6.184
2073,12,1,43,0.462,0.611,0.631,12.387,672.325,0.691,6.184
